ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2016,"2016",0,"Total",75583,8737,"Census Tract 921, Kitsap County, WA","14000US53035092100"
2016,"2016",0,"Total",66719,22279,"Census Tract 901.01, Kitsap County, WA","14000US53035090101"
2016,"2016",0,"Total",44255,9424,"Census Tract 803, Kitsap County, WA","14000US53035080300"
2016,"2016",0,"Total",85189,15151.000000000002,"Census Tract 927.04, Kitsap County, WA","14000US53035092704"
2016,"2016",0,"Total",74881,21336,"Census Tract 920, Kitsap County, WA","14000US53035092000"
2016,"2016",0,"Total",75548,7980,"Census Tract 901.02, Kitsap County, WA","14000US53035090102"
2016,"2016",0,"Total",60700,6142,"Census Tract 807, Kitsap County, WA","14000US53035080700"
2016,"2016",0,"Total",62838,4727,"Census Tract 9401, Kitsap County, WA","14000US53035940100"
2016,"2016",0,"Total",78397,9303,"Census Tract 919, Kitsap County, WA","14000US53035091900"
2016,"2016",0,"Total",92201,8680,"Census Tract 902.01, Kitsap County, WA","14000US53035090201"
2016,"2016",0,"Total",61964,18156,"Census Tract 801.01, Kitsap County, WA","14000US53035080101"
2016,"2016",0,"Total",84583,15090,"Census Tract 927.01, Kitsap County, WA","14000US53035092701"
2016,"2016",0,"Total",64394,9493,"Census Tract 918, Kitsap County, WA","14000US53035091800"
2016,"2016",0,"Total",92500,7003,"Census Tract 902.02, Kitsap County, WA","14000US53035090202"
2016,"2016",0,"Total",45298,5532,"Census Tract 808, Kitsap County, WA","14000US53035080800"
2016,"2016",0,"Total",73402,11244,"Census Tract 928.03, Kitsap County, WA","14000US53035092803"
2016,"2016",0,"Total",70104,9118,"Census Tract 917, Kitsap County, WA","14000US53035091700"
2016,"2016",0,"Total",50775,4346,"Census Tract 903, Kitsap County, WA","14000US53035090300"
2016,"2016",0,"Total",51803,5810,"Census Tract 804, Kitsap County, WA","14000US53035080400"
2016,"2016",0,"Total",74609,11858,"Census Tract 926, Kitsap County, WA","14000US53035092600"
2016,"2016",0,"Total",65220,4805,"Census Tract 916, Kitsap County, WA","14000US53035091600"
2016,"2016",0,"Total",84076,8790,"Census Tract 904, Kitsap County, WA","14000US53035090400"
2016,"2016",0,"Total",55000,8285,"Census Tract 809, Kitsap County, WA","14000US53035080900"
2016,"2016",0,"Total",61576,7435,"Census Tract 929.02, Kitsap County, WA","14000US53035092902"
2016,"2016",0,"Total",86212,4762,"Census Tract 915, Kitsap County, WA","14000US53035091500"
2016,"2016",0,"Total",48150,8132,"Census Tract 905.01, Kitsap County, WA","14000US53035090501"
2016,"2016",0,"Total",39194,6223,"Census Tract 802, Kitsap County, WA","14000US53035080200"
2016,"2016",0,"Total",57451,4894,"Census Tract 925, Kitsap County, WA","14000US53035092500"
2016,"2016",0,"Total",95217,17444,"Census Tract 914, Kitsap County, WA","14000US53035091400"
2016,"2016",0,"Total",63398,6719,"Census Tract 905.02, Kitsap County, WA","14000US53035090502"
2016,"2016",0,"Total",47676,4411,"Census Tract 810, Kitsap County, WA","14000US53035081000"
2016,"2016",0,"Total",74375,6075,"Census Tract 928.02, Kitsap County, WA","14000US53035092802"
2016,"2016",0,"Total",88587,8501,"Census Tract 913.02, Kitsap County, WA","14000US53035091302"
2016,"2016",0,"Total",112313,15549.000000000002,"Census Tract 907, Kitsap County, WA","14000US53035090700"
2016,"2016",0,"Total",30942,5078,"Census Tract 805, Kitsap County, WA","14000US53035080500"
2016,"2016",0,"Total",46698,4175,"Census Tract 924, Kitsap County, WA","14000US53035092400"
2016,"2016",0,"Total",79262,4411,"Census Tract 913.01, Kitsap County, WA","14000US53035091301"
2016,"2016",0,"Total",106477,14847.999999999998,"Census Tract 908, Kitsap County, WA","14000US53035090800"
2016,"2016",0,"Total",48716,9545,"Census Tract 811, Kitsap County, WA","14000US53035081100"
2016,"2016",0,"Total",68313,4618,"Census Tract 9400, Kitsap County, WA","14000US53035940000"
2016,"2016",0,"Total",51840,7922.000000000001,"Census Tract 912.04, Kitsap County, WA","14000US53035091204"
2016,"2016",0,"Total",88298,18927,"Census Tract 909, Kitsap County, WA","14000US53035090900"
2016,"2016",0,"Total",53750,6800.000000000001,"Census Tract 801.02, Kitsap County, WA","14000US53035080102"
2016,"2016",0,"Total",51215,7530.999999999999,"Census Tract 923, Kitsap County, WA","14000US53035092300"
2016,"2016",0,"Total",61783,8781,"Census Tract 912.03, Kitsap County, WA","14000US53035091203"
2016,"2016",0,"Total",113977,13961,"Census Tract 910, Kitsap County, WA","14000US53035091000"
2016,"2016",0,"Total",40364,8782,"Census Tract 812, Kitsap County, WA","14000US53035081200"
2016,"2016",0,"Total",73750,6310,"Census Tract 928.01, Kitsap County, WA","14000US53035092801"
2016,"2016",0,"Total",61010,2286,"Census Tract 912.01, Kitsap County, WA","14000US53035091201"
2016,"2016",0,"Total",76111,17387,"Census Tract 911, Kitsap County, WA","14000US53035091100"
2016,"2016",0,"Total",51592,4720,"Census Tract 806, Kitsap County, WA","14000US53035080600"
2015,"2015",0,"Total",52219,4452,"Census Tract 922, Kitsap County, WA","14000US53035092200"
